establishment_number,upn,surname,forename,middlenames,preferred_surname,former_surname,gender,date_of_birth,enrol_status,entry_date,nc_year_actual,termly_sessions_possible,illness_authorised,medical_authorised,religious_authorised,study_leave_authorised,traveller_authorised,holiday_authorised,excluded_authorised,other_authorised,holiday_unauthorised,late_unauthorised,other_unauthorised,unknown_unauthorised
180986,a39e983b-982e-4bde-82d7-d83a61d3374c,,,,,,M,,C,2016-09-01 00:00:00,10,128,,,,,,,,,,,,
215654,7834f08b-512e-455b-b7c5-46c6d1cb832f,,,,,,F,,C,2016-04-25 00:00:00,9,106,,3,,,,,,,,,,
226039,2dc39087-966e-436a-b1c2-c521e1cac7db,,,,,,F,,C,2015-09-01 00:00:00,7,132,,,,,,,,,,,4,
205787,23544b66-d55a-4c10-ae89-445d8d533421,,,,,,F,,C,2013-09-05 00:00:00,10,137,10,,,,,,,,,,,
181363,c7a86cd2-a3e0-4c47-b86a-76152de023f4,,,,,,M,,C,2017-09-06 00:00:00,8,140,,,,,,,,2,,,,
266714,13ffd745-4361-44d2-af40-13cc8ebfe63b,,,,,,M,,C,2014-09-01 00:00:00,7,138,,,,,,,,,,,,
253651,d2aae8d5-3341-49c7-9958-96ad1d49b7ee,,,,,,F,,Leaver,2015-09-04 00:00:00,10,129,15,,,,,,,4,,,,
153250,fe2a2924-f22b-4303-ad04-c81e5431049e,,,,,,M,,Leaver,2017-09-06 00:00:00,8,139,,2,,,,,,,,,,
157387,63b70990-5324-45e0-8e1b-13a0afe2cf53,,,,,,F,,C,2017-09-04 00:00:00,11,134,,3,,,,,,3,,,5,
210984,ff34cd59-1d19-491b-95b7-1acd07e5a038,,,,,,F,,C,2014-09-05 00:00:00,8,137,5,2,,,,,,,,,,
182284,39a16773-d0f5-417f-8ba4-3717f00eef96,,,,,,F,,C,2013-09-04 00:00:00,10,138,,1,,,,,,,,,,
191310,d7f1cc26-c350-4bc7-a40e-939a01d34e88,,,,,,F,,C,2017-09-06 00:00:00,11,128,12,,,,,,,,,,,
153348,94022da3-8229-48ba-a24a-c285824642fc,,,,,,F,,Leaver,2017-09-01 00:00:00,10,117,,,,,,,,4,,,,
182745,d41819d9-a92d-40cd-a038-4c10271c645e,,,,,,M,,Leaver,2017-09-06 00:00:00,9,135,13,1,,,,,,,,,,
215370,54bab275-8310-40c7-b2e5-e0755abd29e5,,,,,,F,,C,2016-09-05 00:00:00,10,130,,1,,,,,,3,,,,
136389,43aeea97-673a-4773-a7e9-5bcc76e9f1d6,,,,,,F,,C,2014-09-04 00:00:00,7,132,2,,,,,,,,,,,
167433,2d6c6ea8-7ab5-4298-94ec-f2729084658f,,,,,,M,,Leaver,2016-09-05 00:00:00,11,129,,,,,,,,3,,,4,
210934,9bc166c2-7503-4214-a0d7-53d2acc01f78,,,,,,M,,C,2015-09-04 00:00:00,11,135,12,,,,,,,,,,,
223138,80bd0569-597f-42f6-9acb-4bff542ddd2b,,,,,,M,,Leaver,2013-09-03 00:00:00,7,120,,,,,,,,,,,,
154467,11bcce7f-4dc3-4e51-aad1-ecaa2f104f81,,,,,,M,,C,2013-09-03 00:00:00,8,117,,,,,,,,,,,4,
207216,3bf7bfd1-b1d1-424b-bf3e-67e45c14f89e,,,,,,M,,C,2017-09-05 00:00:00,8,140,6,,,,,,,,,,,
199105,dc1a51e1-6744-4cff-86b2-9fff811c8680,,,,,,M,,C,2017-09-05 00:00:00,7,125,6,2,,,,,,,,,6,
271010,a9f25321-5f57-49e1-830a-ef6dc6622876,,,,,,F,,Leaver,2013-09-05 00:00:00,10,126,8,,,,,,,,,,6,
173172,6607afee-7654-42cb-8183-5bcf97f2ef7d,,,,,,M,,C,2017-09-04 00:00:00,12,140,4,2,,,,,,,,,3,
207098,0ecdf704-c11a-4a6f-9c0f-1fa2636b3823,,,,,,M,,C,2015-09-03 00:00:00,9,139,6,,,,,,,,,,,
212036,b5f075bf-d619-4ef6-943d-0e33e485521f,,,,,,F,,Leaver,2014-09-01 00:00:00,9,117,,,,,,,,2,,,,
225369,d32b4b88-3894-4af2-946a-fa1e3add224b,,,,,,F,,C,2015-09-03 00:00:00,10,138,5,,,,,,,,,,7,
280768,a3670bd8-0d3d-42c5-abde-868f70f3eb97,,,,,,F,,C,2014-09-01 00:00:00,9,138,,2,,,,,,3,,,,
165430,9f988b3f-2f0d-47ff-a664-977cfa985b4e,,,,,,F,,C,2015-09-03 00:00:00,7,134,,1,,,,,,,,,,
177184,59c57023-74a1-4125-9de9-69eca8757d0f,,,,,,M,,C,2015-09-03 00:00:00,7,139,4,,,,,,,,,,,
156126,dfa008d3-c76c-4f8b-9a1e-1bb1c413f5f7,,,,,,M,,C,2013-09-05 00:00:00,7,114,7,,,,,,,4,,,,
182659,c5400deb-54b5-4308-ba74-5cd76b97483a,,,,,,F,,C,2014-09-05 00:00:00,11,125,,,,,,,,,,,,
167651,05ecea1a-2a8f-4183-9843-1b68bc44bccc,,,,,,M,,C,2014-09-05 00:00:00,7,123,7,,,,,,,,,,,
211183,d75dc2be-73f9-4471-9ddd-913cd7979750,,,,,,F,,C,2016-10-03 00:00:00,9,112,11,1,,,,,,,,,,
243525,2145b88e-3692-4ab4-bb85-03f5c1be2cfc,,,,,,F,,C,2014-12-01 00:00:00,10,119,,,,,,,,,,,7,
154788,1bb1003b-df61-452d-95e6-9187d4a99021,,,,,,F,,Leaver,2013-09-05 00:00:00,Leaver,114,,3,,,,,,,,,,
218340,3fca6e7d-0ba9-4895-84fa-b7c9c3cd5daf,,,,,,F,,C,2015-09-03 00:00:00,9,135,4,,,,,,,,,,,
214294,21567a6c-8633-47a4-b360-6dfad73779ec,,,,,,F,,C,2014-09-04 00:00:00,9,129,6,2,,,,,,4,,,,
191661,b88b8e72-b9a6-48e4-a4cc-fe0b73695b31,,,,,,M,,C,2015-09-03 00:00:00,7,136,5,2,,,,,,,,,,
156384,a157a609-be4d-4839-839e-96ac020340ee,,,,,,M,,C,2016-09-05 00:00:00,10,140,,2,,,,,,,,,,
189439,ebd3f884-e219-434f-b46f-4f9b5501921e,,,,,,M,,C,2015-09-03 00:00:00,8,141,,,,,,,,,,,,
202385,6520c57c-310f-4e72-9c2c-6b1caa409e84,,,,,,F,,C,2013-09-05 00:00:00,11,111,13,,,,,,,3,,,,
205833,03fdf297-1bd3-401c-9289-90877d233509,,,,,,F,,C,2014-09-03 00:00:00,8,134,,,,,,,,,,,6,
233617,17bdac3b-1af8-4fd6-8f56-0ac52a9f9ce2,,,,,,M,,C,2016-09-01 00:00:00,9,117,11,3,,,,,,3,,,,
234024,2142f8aa-64b9-488a-97f9-0aee8af9331b,,,,,,F,,C,2017-09-06 00:00:00,8,125,13,1,,,,,,,,,,
191621,df5ecac7-f055-4b76-91bc-a0e0fdac7a74,,,,,,M,,C,2013-09-05 00:00:00,11,120,10,,,,,,,,,,5,
193859,309e61c8-59d7-4bd8-87ab-f8d5b1c9b936,,,,,,M,,C,2017-09-04 00:00:00,8,111,,,,,,,,,,,,
185766,3cc72db3-e664-4a50-9506-b714bd9b8bc3,,,,,,F,,Leaver,2017-09-05 00:00:00,8,123,,,,,,,,,,,,
229945,f38d92f5-59cd-4cea-bde6-e27a0fc02284,,,,,,M,,C,2015-09-01 00:00:00,9,141,18,1,,,,,,,,,,
156970,f1306df8-6e02-41c9-be86-f31058fda7c6,,,,,,F,,C,2015-09-01 00:00:00,8,138,,1,,,,,,,,,,
147916,b1baf4d0-731e-4be3-b62d-9a39e332d967,,,,,,F,,Leaver,2014-09-01 00:00:00,Leaver,122,3,1,,,,,,,,,,
222071,53403dd1-eff1-437b-a911-10893085db0f,,,,,,F,,C,2016-09-05 00:00:00,8,134,2,,,,,,,,,,,
164464,7f60f576-9654-4a5e-b624-577f8e9f9e4a,,,,,,F,,C,2017-09-06 00:00:00,10,135,6,,,,,,,,,,7,
179764,cb6ed194-1f74-42e9-8294-c0e335c57369,,,,,,M,,C,2015-09-04 00:00:00,9,117,,,,,,,,,,,,
160234,2e946457-1a7d-4ce5-ba20-8d93fc9da7c3,,,,,,F,,C,2016-09-05 00:00:00,10,130,,1,,,,,,,,,,
169460,00f94ba4-df7b-4204-b855-fa4355bb7a2b,,,,,,F,,Leaver,2014-09-04 00:00:00,8,109,5,,,,,,,,,,,
149604,23c0a49b-6cdc-4372-81a9-34495d1149cb,,,,,,F,,C,2016-09-05 00:00:00,8,129,1,2,,,,,,,,,,
262010,d32aadc4-e6f2-4555-b6fc-3ee8a2413126,,,,,,F,,C,2015-09-04 00:00:00,8,140,4,1,,,,,,2,,,,
161585,904b3863-9ea7-4acb-895a-a2981321afd0,,,,,,M,,C,2017-09-05 00:00:00,10,139,4,,,,,,,,,,,
200921,4973d04f-25d2-4898-ab44-5a086ff1c3ed,,,,,,M,,Leaver,2017-09-06 00:00:00,9,119,3,,,,,,,,,,,
173512,0de086c2-a22c-4975-b40d-3ae024f2fb40,,,,,,M,,C,2013-09-05 00:00:00,10,105,8,,,,,,,,,,,
193890,cbd1e1e7-b68e-406a-825f-1f717eb0d8ca,,,,,,F,,Leaver,2015-09-01 00:00:00,7,132,2,1,,,,,,1,,,7,
214310,b76ffc0f-fc89-4c5c-a1a0-37179b0709e6,,,,,,F,,Leaver,2013-09-05 00:00:00,8,126,12,1,,,,,,1,,,2,
176541,05c731f7-5523-4961-8656-aa13be7b776c,,,,,,M,,C,2013-09-05 00:00:00,8,112,,2,,,,,,,,,,
186281,0f1bc090-1f91-4071-aa7f-f383e02b5e65,,,,,,F,,C,2017-09-01 00:00:00,8,104,,2,,,,,,2,,,,
224762,c6e4ce67-52d6-48d3-91cd-0f4a5f829168,,,,,,M,,C,2016-09-05 00:00:00,7,116,,,,,,,,3,,,,
173776,5deeb4ae-229d-4e28-b8cf-49d71d313da6,,,,,,F,,C,2017-09-06 00:00:00,8,132,,,,,,,,,,,,
203527,4fee1ae5-4472-4259-9a1d-a1d6d038aa87,,,,,,F,,C,2013-09-02 00:00:00,10,138,,,,,,,,,,,,
210605,5b7283d1-8dcb-48db-a5b3-611058afaba5,,,,,,F,,C,2014-09-01 00:00:00,10,125,,1,,,,,,3,,,,
233825,a3670bd8-0d3d-42c5-abde-868f70f3eb97,,,,,,F,,C,2016-09-01 00:00:00,8,130,,,,,,,,3,,,6,
207990,7d8bdf76-6f3a-4986-b958-c5eb23ac92c9,,,,,,F,,C,2015-09-03 00:00:00,7,129,,,,,,,,,,,3,
195279,26ef3dc2-37af-4755-8e16-adb740c214e6,,,,,,M,,C,2016-09-01 00:00:00,10,120,,1,,,,,,,,,,
234949,bc81d0dd-0cfb-4598-b7f7-9e0108a5e593,,,,,,F,,C,2012-09-06 00:00:00,7,139,4,2,,,,,,2,,,4,
149799,00fec116-e5f5-4003-a310-5768865a4db8,,,,,,M,,Leaver,2016-09-01 00:00:00,7,117,,,,,,,,,,,,
209056,59d9362d-ecb7-45e0-a2e2-210e46289569,,,,,,M,,C,2016-06-06 00:00:00,10,135,1,2,,,,,,,,,,
156553,776400da-ccf2-46db-8819-95871fbc7dbe,,,,,,M,,C,2015-09-03 00:00:00,10,139,4,2,,,,,,3,,,,
211884,57661e57-d115-479b-92ee-101ed397376b,,,,,,F,,C,2013-09-01 00:00:00,10,135,3,1,,,,,,,,,,
224724,cf7b3a17-312f-4084-a5eb-383d9b1005da,,,,,,F,,C,2016-09-13 00:00:00,8,137,3,2,,,,,,,,,5,
190841,fba37329-a853-4289-9677-859b6aa3cf25,,,,,,F,,C,2014-05-06 00:00:00,10,130,,3,,,,,,3,,,,
144620,e6d6184f-1242-4717-be41-8533d96df732,,,,,,M,,C,2013-09-05 00:00:00,8,129,,,,,,,,,,,,
221467,b192552a-2020-422a-b312-6f04cd718d35,,,,,,M,,C,2015-09-07 00:00:00,9,130,,2,,,,,,3,,,,
212401,8e51fa2a-5130-467b-b55f-aaaea1797aa1,,,,,,F,,C,2016-09-06 00:00:00,8,120,,1,,,,,,,,,,
239789,3b508b1b-9b7d-4fb0-9be8-7e6d6792c8b9,,,,,,M,,C,2016-09-02 00:00:00,8,127,,,,,,,,,,,,
158180,d975778a-2d5b-4f70-b709-84566cd61612,,,,,,F,,C,2014-09-04 00:00:00,8,134,5,2,,,,,,,,,,
128551,5f7eb3f1-9a24-4828-97e8-a5238a439c49,,,,,,F,,C,2015-09-02 00:00:00,11,138,7,,,,,,,,,,,
213780,d0d636a5-5391-4f46-9901-dab3bcabe305,,,,,,F,,C,2014-09-09 00:00:00,9,139,,2,,,,,,,,,,
180720,3efd331e-5716-4620-b6b3-73a1359747ca,,,,,,F,,C,2017-03-16 00:00:00,10,119,,1,,,,,,,,,5,
214920,a0f89b8d-3e1f-48a0-b273-06201e67b183,,,,,,M,,Leaver,2015-09-03 00:00:00,9,130,,,,,,,,2,,,,
252036,aada5885-276a-46aa-9210-8efec081c809,,,,,,F,,C,2015-09-03 00:00:00,9,132,17,1,,,,,,1,,,6,
195126,fd2c01c4-9fa6-4aac-bfc8-fdf76b44dca3,,,,,,M,,C,2017-09-06 00:00:00,7,140,5,1,,,,,,4,,,,
228546,60dee817-f55d-46ed-9dec-419b8ad5ad77,,,,,,M,,Leaver,2017-09-04 00:00:00,8,122,5,1,,,,,,,,,,
162365,4c112341-e404-469d-9aac-013ecd990ded,,,,,,M,,C,2015-09-01 00:00:00,9,111,7,,,,,,,,,,,
240686,64c04872-c485-49b4-aa26-587d3faf88c4,,,,,,F,,Leaver,2014-09-03 00:00:00,11,137,5,2,,,,,,2,,,,
286870,8d95b9b6-74b9-47a9-9123-8ba755a5e359,,,,,,M,,C,2015-09-01 00:00:00,7,141,10,,,,,,,3,,,,
152271,30240d32-9c3b-40a4-8c92-1d0a9d043479,,,,,,M,,C,2017-09-05 00:00:00,8,128,16,,,,,,,,,,5,
180489,a936dceb-6831-4948-a0b6-13a43441563e,,,,,,F,,C,2015-09-01 00:00:00,12,138,4,1,,,,,,2,,,,
206450,c1e0e88d-87ae-4ee3-bcfe-a4c13d3b2fae,,,,,,M,,C,2013-09-04 00:00:00,7,120,,2,,,,,,,,,,
236872,4e60be4c-5057-4f1c-ba14-e1d35d46ecdf,,,,,,F,,C,2016-09-05 00:00:00,10,127,,,,,,,,,,,,
222534,aada5885-276a-46aa-9210-8efec081c809,,,,,,F,,C,2016-09-05 00:00:00,9,127,,1,,,,,,,,,,
235237,a75da76e-3a1c-45ee-a92d-3ffb96f673dd,,,,,,M,,C,2015-09-01 00:00:00,11,140,4,1,,,,,,2,,,,
200802,38239270-dee0-40e9-9787-63cc572a6591,,,,,,M,,C,2016-09-02 00:00:00,Leaver,124,17,,,,,,,,,,,
177268,6579c82e-ea48-4055-a57d-ee09883e5ccf,,,,,,F,,C,2017-09-04 00:00:00,7,129,4,2,,,,,,,,,,
174182,9eea3cdb-c701-4d2e-a067-ca2bacbe36f0,,,,,,F,,Leaver,2016-10-05 00:00:00,10,125,2,,,,,,,,,,,
157917,23c30173-c2eb-451b-b778-d1eafeac0a64,,,,,,F,,C,2015-09-03 00:00:00,7,112,,1,,,,,,,,,,
199236,3261409c-7374-45cb-8c30-6567989ff7d7,,,,,,M,,C,2015-09-01 00:00:00,7,138,,,,,,,,,,,,
231740,8e0786d6-2cc8-4b7c-b81a-cb958d95bf04,,,,,,F,,C,2015-09-03 00:00:00,11,119,,2,,,,,,2,,,,
221589,fab069a9-8e8c-4e0c-86d9-ca72f57c75b7,,,,,,M,,C,2014-07-14 00:00:00,11,136,2,1,,,,,,,,,,
211579,34045438-c33d-4fea-8283-9a7ab018103e,,,,,,F,,C,2014-09-03 00:00:00,8,120,6,,,,,,,,,,,
146251,a7183e66-a993-48f5-bdae-f38dae1af426,,,,,,F,,C,2014-09-03 00:00:00,7,139,,1,,,,,,,,,,
234358,868dedf8-1eae-404b-b494-135764f2e384,,,,,,M,,C,2016-09-05 00:00:00,12,138,7,1,,,,,,,,,4,
135053,2cb60e2b-241d-41d8-8b26-1d1732e29fa3,,,,,,F,,C,2016-09-21 00:00:00,8,117,,,,,,,,,,,8,
192762,625a7d9a-a813-48cd-bb3a-bdee32dbbbc7,,,,,,F,,C,2014-09-09 00:00:00,10,128,,2,,,,,,4,,,,
167250,5f20955c-34f8-47e8-9e4e-5bab31183803,,,,,,M,,C,2014-09-03 00:00:00,10,126,6,2,,,,,,2,,,,
182661,01e4439c-3bbd-4a99-a23f-73e86871186e,,,,,,M,,C,2013-09-04 00:00:00,9,128,,2,,,,,,,,,,
212453,bb50672b-07e1-4b5f-8748-e94b356ac8b0,,,,,,F,,C,2016-09-01 00:00:00,8,135,,,,,,,,1,,,,
202957,403e67e7-4c44-4205-9635-18745703d062,,,,,,F,,C,2016-09-01 00:00:00,9,135,7,2,,,,,,,,,,
176310,fe6d709d-49dc-4184-83f8-85558f10b180,,,,,,F,,C,2016-09-05 00:00:00,7,140,,,,,,,,3,,,4,
129266,aae6903f-0ccb-4815-bb5c-68befdeb2563,,,,,,M,,C,2016-09-05 00:00:00,7,121,,,,,,,,4,,,,
210022,ed217d99-545f-49a0-9418-0735048fc6eb,,,,,,M,,C,2016-09-01 00:00:00,10,112,12,,,,,,,,,,,
178742,76d85454-b1a1-4882-a25c-36151fd9af8b,,,,,,F,,Leaver,2017-09-01 00:00:00,9,122,13,,,,,,,,,,,
140014,0debb4cf-6577-4d56-84e1-88256d422ca9,,,,,,M,,C,2014-09-04 00:00:00,Leaver,136,5,2,,,,,,1,,,,
156177,4cdbd87a-f751-492a-929f-193c1725cfb2,,,,,,F,,C,2017-09-08 00:00:00,Leaver,130,10,1,,,,,,1,,,3,
228334,c399bd86-6bb6-4302-be2e-674610a35917,,,,,,M,,C,2015-10-05 00:00:00,9,107,,,,,,,,2,,,5,
199507,d43aac8a-d773-4c81-ab3e-286059c4c829,,,,,,M,,C,2015-09-03 00:00:00,10,137,5,,,,,,,3,,,,
207592,25fd90bd-365d-4fee-bbc7-7fee4d35206c,,,,,,F,,C,2017-09-07 00:00:00,8,129,,,,,,,,3,,,,
151041,6dcb7dc2-4eac-4eab-b5c1-0838bd3d503f,,,,,,M,,C,2015-09-03 00:00:00,7,121,4,,,,,,,,,,,
227913,da64386e-39b0-46cb-8906-7793572983ea,,,,,,F,,C,2015-09-04 00:00:00,11,134,9,1,,,,,,,,,,
203596,2d162fe1-07e4-4a2f-817d-42c3e770d4e7,,,,,,F,,Leaver,2016-09-05 00:00:00,8,133,2,3,,,,,,,,,6,
195910,80b2bd99-19ff-4b53-898b-91dc811e161b,,,,,,M,,C,2015-09-02 00:00:00,7,136,7,,,,,,,,,,,
200813,5da6fd5b-dc44-4ead-8a48-56aab7021dbf,,,,,,M,,C,2013-09-05 00:00:00,8,134,,,,,,,,,,,,
178264,e2cdefed-64c6-46a1-9c30-e678dc54813e,,,,,,M,,C,2015-09-03 00:00:00,9,127,5,1,,,,,,,,,,
197852,2710e788-14c9-4f1d-adb5-1b4809a8ec83,,,,,,F,,Leaver,2016-09-05 00:00:00,8,116,6,,,,,,,,,,,
181060,85bda4e6-0b22-4b28-8f46-d4ca827fe975,,,,,,M,,C,2017-09-06 00:00:00,9,121,6,1,,,,,,,,,,
187999,b5c0b4a8-b50d-4f00-bd09-ccb077f74d49,,,,,,M,,C,2017-09-06 00:00:00,10,133,17,2,,,,,,,,,5,
211359,73790dd8-2546-4d6d-b84e-2a2ab6bb8b2f,,,,,,F,,Leaver,2013-09-02 00:00:00,9,131,2,1,,,,,,,,,,
208925,974d4e67-675e-4743-b38a-8d6c971c6f3f,,,,,,M,,C,2013-09-04 00:00:00,8,119,,1,,,,,,,,,,
218181,a9170e14-26e6-475a-8e88-6237e7edb095,,,,,,M,,C,2015-09-03 00:00:00,10,131,,,,,,,,,,,6,
261744,5bce50bd-a2c7-48b9-8470-830a021ca132,,,,,,F,,C,2017-09-06 00:00:00,11,129,,2,,,,,,2,,,,
143079,469e9476-1505-4408-a13b-8d4cb7b09bae,,,,,,F,,C,2013-09-04 00:00:00,8,116,,,,,,,,,,,,
204095,3ac05dfb-0f2f-4663-8a6d-0ae7740b6aa1,,,,,,F,,C,2013-09-03 00:00:00,11,125,7,,,,,,,,,,,
197302,896d0d36-c3bc-4aba-bf1e-17613f169dc3,,,,,,F,,C,2015-05-06 00:00:00,10,136,3,,,,,,,,,,6,
238878,bbeabc35-6473-4987-8611-71928bca1e13,,,,,,F,,C,2016-09-01 00:00:00,9,136,,,,,,,,,,,,
154149,3a3e5ff5-679e-42e4-a7c7-80c41e1c8663,,,,,,F,,C,2013-09-02 00:00:00,7,119,,2,,,,,,,,,,
238064,342c2f8f-2985-409c-9f19-a360f9e9cc51,,,,,,M,,C,2014-09-01 00:00:00,8,131,8,,,,,,,,,,,
251704,3b160a2e-514d-4d29-b79a-684bc67c32a0,,,,,,F,,C,2014-09-04 00:00:00,9,134,,1,,,,,,,,,,
215481,5acb0207-c52d-4447-be50-c0333401dffe,,,,,,F,,C,2016-09-01 00:00:00,7,122,4,1,,,,,,,,,,
152148,288aa864-7507-493f-9370-9a5b0351cb8f,,,,,,M,,C,2014-09-03 00:00:00,10,127,7,1,,,,,,2,,,,
190467,defb8188-bcf8-4a86-8492-49de2c156f35,,,,,,F,,C,2014-09-05 00:00:00,8,122,8,2,,,,,,,,,,
157757,55b31b3d-2ec5-47b9-a923-f8e846bcb880,,,,,,M,,C,2017-09-05 00:00:00,11,135,8,,,,,,,,,,,
200328,218da1ae-68e5-41cc-ba7b-1185ead96972,,,,,,F,,C,2014-09-04 00:00:00,8,127,8,1,,,,,,2,,,,
204850,85f1ea60-bd1e-4dab-be6f-9edd8b535b10,,,,,,F,,C,2015-09-01 00:00:00,11,136,4,,,,,,,2,,,4,
196784,2f265b4e-ad2b-4963-9f84-a2a81f11fadc,,,,,,F,,C,2016-09-05 00:00:00,10,138,,,,,,,,2,,,,
198899,2d4ee600-f75f-4164-9b02-176214efcbb0,,,,,,M,,C,2013-09-04 00:00:00,10,137,11,1,,,,,,,,,,
217296,49485583-d4dd-4d9f-a2b0-fb0fa16bdbdf,,,,,,F,,C,2013-09-03 00:00:00,9,111,6,2,,,,,,,,,,
150307,560de130-6ca4-4bb2-8a4e-c1f65b367f21,,,,,,F,,Leaver,2016-09-05 00:00:00,9,123,,,,,,,,2,,,,
200884,8a3d71b3-c144-4c3c-a5a9-41f0c9d90947,,,,,,F,,Leaver,2017-09-01 00:00:00,11,131,3,,,,,,,,,,,
233622,b540cea2-a514-4d11-9cae-224c358988bd,,,,,,F,,C,2017-09-18 00:00:00,12,138,,2,,,,,,,,,,
209635,11bcce7f-4dc3-4e51-aad1-ecaa2f104f81,,,,,,F,,C,2016-09-05 00:00:00,9,140,,3,,,,,,2,,,4,
126623,6b286036-acc7-4afc-985f-1ba356cf30bc,,,,,,F,,C,2013-09-03 00:00:00,7,137,2,,,,,,,,,,,
193012,0a052712-9113-49b2-bea4-c6a5861ff720,,,,,,M,,C,2014-09-03 00:00:00,7,134,,,,,,,,2,,,,
230891,c18df013-3d68-48e7-ba98-321dea22bed1,,,,,,F,,C,2016-09-05 00:00:00,10,120,14,,,,,,,2,,,,
237506,04915e26-c276-4c00-9acf-5ed328cc9e0c,,,,,,M,,Leaver,2017-09-04 00:00:00,10,138,4,,,,,,,3,,,,
193052,fb0a32e2-19e6-4d58-bdf2-b1816fce758f,,,,,,F,,C,2017-09-06 00:00:00,8,110,,,,,,,,,,,,
206365,6607afee-7654-42cb-8183-5bcf97f2ef7d,,,,,,F,,Leaver,2017-09-06 00:00:00,7,141,,2,,,,,,,,,,
239234,dbdd2d57-6ab0-43d8-bfb0-807a18acf05b,,,,,,F,,C,2016-09-05 00:00:00,8,141,,2,,,,,,3,,,,
190963,72a3c639-dfaf-4110-bdf2-c93288ee6116,,,,,,F,,C,2013-09-04 00:00:00,7,110,4,1,,,,,,,,,,
242603,95e7c762-6f1f-432a-89c3-0f82ac986cb4,,,,,,F,,C,2014-09-04 00:00:00,9,139,,,,,,,,,,,,
205323,059eaf8f-8235-4270-b5c0-d0ba56c30007,,,,,,M,,C,2016-09-05 00:00:00,10,134,8,1,,,,,,3,,,7,
208368,87d39851-9ae9-4d63-ac86-b49a06d7b0b7,,,,,,F,,C,2015-09-03 00:00:00,10,130,,2,,,,,,,,,,
201164,cd27c6eb-1b6d-4517-9766-e9f47d44dcf2,,,,,,F,,C,2014-09-03 00:00:00,7,139,,,,,,,,3,,,,
160832,1da3ef95-0c78-4fb2-b559-31e8e240be5b,,,,,,F,,C,2017-09-06 00:00:00,9,133,,,,,,,,,,,,
207802,10964561-63fa-4609-bec4-14d525e95e1c,,,,,,M,,C,2015-09-03 00:00:00,7,108,7,1,,,,,,,,,5,
182172,084efa46-1ce1-455e-adfa-c01b4d42d014,,,,,,M,,Leaver,2015-09-04 00:00:00,9,110,,,,,,,,,,,,
187439,c2c79372-adcd-4a45-a946-97a9ddc365e6,,,,,,F,,C,2017-05-03 00:00:00,9,134,5,1,,,,,,,,,,
180809,74ba8648-b4f1-4904-a091-b3e57fefc114,,,,,,F,,C,2013-09-05 00:00:00,9,135,10,2,,,,,,,,,,
186894,0e9432fe-7d0e-4ebf-b0ee-649549c06194,,,,,,F,,Leaver,2016-09-05 00:00:00,8,131,6,,,,,,,3,,,,
215879,adbe9fe8-05c7-493d-affc-59bef73a3dfd,,,,,,F,,C,2016-09-05 00:00:00,9,135,,,,,,,,,,,,
152564,ce6d70db-3612-4116-a3a3-e307e3edb545,,,,,,M,,C,2016-09-05 00:00:00,9,135,13,,,,,,,,,,,
219860,6b9cddd0-7d21-4a14-9a1d-7942ad656707,,,,,,F,,C,2016-07-12 00:00:00,7,123,11,,,,,,,,,,4,
227595,5e6bf97e-c466-4a45-bd7b-3186724e6455,,,,,,M,,C,2017-09-06 00:00:00,10,129,,1,,,,,,,,,,
208984,70ef03dc-ff19-4518-a8be-272c57af4322,,,,,,F,,Leaver,2017-09-01 00:00:00,10,132,2,3,,,,,,,,,,
164331,9380393e-f092-4fe3-a103-e9f7cf9cd729,,,,,,M,,Leaver,2017-09-04 00:00:00,7,129,3,,,,,,,,,,,
196169,2785f4aa-ef68-4edb-ba1f-ca63058041b8,,,,,,M,,C,2016-09-01 00:00:00,9,140,7,1,,,,,,,,,,
213345,0fc23da8-0561-489a-935f-dbf44a1bef96,,,,,,M,,C,2015-11-02 00:00:00,7,109,6,,,,,,,3,,,,
192956,3847bf2c-a25e-4675-b4e6-6dbdf176095d,,,,,,M,,C,2013-09-03 00:00:00,8,138,,2,,,,,,,,,,
179124,95faf698-6b24-486d-9d87-34e22943120b,,,,,,M,,C,2016-09-05 00:00:00,7,124,,,,,,,,,,,,
210341,401cb3a8-f63a-45f1-b008-a2ef8d505f93,,,,,,F,,C,2013-09-01 00:00:00,10,104,,,,,,,,4,,,,
202473,9ff68fd5-9b73-4b1a-8b30-d0a2e92cc5f4,,,,,,M,,C,2015-09-04 00:00:00,8,136,6,,,,,,,,,,5,
178941,c5c92fda-f3af-4009-82c4-095f4269b18a,,,,,,F,,C,2013-09-03 00:00:00,7,130,,2,,,,,,,,,,
221568,fc5de8e3-ce25-4a94-8e2c-e27500ecde59,,,,,,F,,C,2013-09-02 00:00:00,11,121,,,,,,,,2,,,,
166092,cd6e4914-8631-4fa8-a452-a63fb372e652,,,,,,F,,C,2016-09-01 00:00:00,10,137,,2,,,,,,,,,,
260738,70a01acd-1a00-4a12-aa94-9c6a1a1fb80a,,,,,,M,,C,2017-09-05 00:00:00,11,127,14,1,,,,,,3,,,,
192189,c7b8e6a9-094b-4a90-9623-464963105745,,,,,,M,,C,2015-09-03 00:00:00,8,138,10,1,,,,,,4,,,,
248446,ecec378f-c919-489d-8fd4-33af22bcc82d,,,,,,F,,C,2015-09-01 00:00:00,Leaver,130,,,,,,,,4,,,,
